IMDB Rating	IMDB Votes	Production Budget	Release Date	Rotten Tomatoes Rating	Running Time (min)	US DVD Sales	US Gross	Worldwide Gross
4.8	11100	64000000	8-Oct-99	15	133	0	31054924	63200000
0	0	30000000	17-Nov-00	0	79	0	76501438	103284813
5	1847	25000000	13-Jun-03	40	84	0	39402572	55443032
8.1	131929	150000000	29-Jun-07	96	111	189134287	206445654	620495432
0	0	40000000	29-Oct-04	81	152	0	75305995	125305995
2.7	20137	25000000	6-Jan-06	4	0	10828222	2405420	2405420
2.8	13827	70000000	8-Feb-02	3	0	0	18990542	25852508
6.9	34501	210000000	14-May-10	43	140	0	105269730	310885538
6.4	27361	80000000	11-Mar-05	64	89	0	128200012	260700012
7.6	2393	5250000	27-Oct-00	0	0	0	20097	20097
5.2	28497	70000000	30-Jul-99	45	116	0	152257509	308007919
5.2	5086	30000000	14-Jan-05	35	110	0	49772522	93772522
7.4	63717	24000000	20-Dec-06	76	102	34669384	70269899	155720088
6.4	8876	95000000	31-Mar-00	49	90	0	50802661	65700000
7.7	2193	2600000	9-Jul-04	93	0	0	2276368	3216111
7.3	66386	78000000	4-Oct-02	68	125	0	92955420	206455420
7.7	46984	33000000	10-Dec-08	61	123	12359754	34192652	106107610
5.6	19881	40000000	5-Apr-07	8	100	19812272	25126214	62226214
4.7	4485	45000000	1-Jul-05	14	0	0	16809014	17492014
6.2	2176	10000000	16-Feb-01	62	83	0	36696761	44451470
6.1	5759	5000000	16-Nov-07	44	90	0	65388	65388
6.5	42489	26000000	19-Aug-05	0	85	0	57891803	95891803
7.7	39234	20000000	23-Mar-07	63	128	16021076	19661987	20081987
5.4	10249	60000000	10-Jan-97	32	110	0	33956608	33956608
7.8	23094	2500000	1-Oct-08	69	101	7486708	13011160	13136074
7	16319	16000000	12-Mar-10	28	0	9952465	19068240	55343435
7	16319	6700000	3-Sep-04	0	0	0	223878	223878
6.9	22605	40000000	23-Nov-05	47	0	31412380	29077547	31670620
6.2	21542	50000000	11-Aug-00	39	118	0	44737059	50054511
5.9	13905	30000000	6-Feb-98	39	86	0	19035741	19035741
5.8	52753	50000000	10-Sep-04	0	94	0	50740078	128940078
6.2	49502	45000000	21-Sep-07	22	95	34217549	50648679	146162920
0	0	57500000	10-Sep-10	0	0	0	46368993	149568993
6.4	68342	35000000	15-Mar-02	34	100	0	40119709	103787401
6.6	9565	24000000	7-Apr-00	61	116	0	32662299	32662299
7.6	45887	35000000	26-Dec-08	68	0	7642600	22911480	76989671
6.6	42470	20000000	22-Feb-08	65	0	5162454	11175164	28505302
5.9	38414	60000000	19-Feb-02	40	102	0	43061982	82150183
5.5	16822	36000000	25-Feb-00	0	104	0	23360779	23360779
6.9	20451	12000000	3-Oct-08	86	111	6635346	12796277	13326280
5.4	4857	28000000	20-Nov-98	57	79	0	100494685	140894685
6.2	11895	47000000	19-Oct-01	48	131	0	29781453	29781453
6.4	1873	35000000	24-Nov-99	63	0	0	630779	630779
5.1	28408	50000000	18-Mar-05	20	111	0	75941727	161941727
6.8	2052	700000	24-Jun-05	0	0	0	3278611	4462763
4.1	10320	76000000	30-Jun-00	42	91	0	26000610	35129610
7.1	5632	1000000	14-Feb-03	71	0	0	549666	703020
7	4396	3000000	18-Oct-02	83	0	0	5853194	5853194
0	0	2000000	2-May-08	0	0	0	1785505	10573083
6.2	5362	11000000	7-Sep-07	0	0	0	551002	3231251
5.8	15684	10000000	23-Feb-07	35	81	16323972	20342161	20342161
7.3	45439	12000000	11-Sep-98	64	120	0	22921898	22921898
6.9	23223	27500000	19-Oct-07	46	121	6007008	9736045	20437142
6.3	11859	15000000	20-Aug-08	40	102	7970409	6409528	8767338
5.8	15806	38000000	7-Sep-01	52	0	0	16991902	19317765
5.5	8453	22000000	29-Mar-02	82	128	0	75600072	80693537
5	3167	10000000	23-Sep-05	64	0	0	17380866	17500866
5.9	25309	25000000	22-Mar-00	33	114	0	55973336	91036760
7.2	57484	55000000	25-Sep-98	68	121	0	41610884	41610884
6.8	5223	1500000	25-Mar-05	0	0	0	712294	712294
5.3	20989	80000000	10-Nov-00	12	0	0	17480890	33463969
8.5	185226	4500000	6-Oct-00	78	0	0	3635482	7390108
6.4	40087	48000000	17-Aug-01	43	112	0	56607223	86607223
7.5	37764	10000000	4-Jul-07	0	125	24745520	5490423	7037886
2.3	3211	4000000	25-Apr-03	35	0	0	3816594	3816594
6.7	300	15000000	28-Jan-11	0	0	0	0	0
7.5	49844	30000000	29-Sep-00	72	113	0	115654751	136706683
6	34641	60000000	12-Sep-08	20	100	16209689	40081410	76781410
6.4	44702	16000000	19-May-00	59	94	0	68525609	119739110
6	23752	25000000	4-Apr-08	47	0	10610865	17432844	22177122
6.2	18462	60000000	7-Apr-00	37	127	0	61322858	71719931
6.6	30855	85000000	26-Sep-03	0	104	0	47641743	80831893
7.5	39447	17000000	24-Feb-06	40	0	0	6855137	8345277
6	12926	12000000	20-Oct-06	30	116	1877732	6775659	7213629
6.4	52049	90000000	3-Aug-01	51	90	0	226164286	347425832
6	39312	180000000	10-Aug-07	19	91	40854922	140125968	253025968
6.8	55248	35000000	18-Sep-98	60	98	0	141186864	245300000
7.8	53192	10000000	11-Dec-98	87	89	0	17105219	19080435
0	0	55000000	28-Apr-06	0	0	32041099	71724497	87524497
6.9	15804	12000000	19-Mar-99	39	0	0	2062406	2062406
5.2	8634	15000000	8-Oct-04	16	0	0	10411980	14811980
8.3	92106	17500000	22-Dec-04	90	0	0	23519128	33919128
5.9	30739	145000000	8-Apr-05	39	123	0	68671925	121671925
5.9	27413	90000000	4-Apr-97	30	116	0	61363304	169400000
3.5	308	1500000	11-May-07	12	0	0	139084	139084
7.4	36448	22000000	28-Dec-01	34	132	0	40270895	40270895
7.1	16415	18000000	26-Apr-02	63	0	0	676698	676698
3.9	13796	95000000	27-May-10	15	0	0	95347692	288347692
7	22784	5000000	28-May-04	0	0	0	8886160	10102511
5.6	18748	22000000	9-Feb-01	0	0	0	19351569	19351569
7.7	112785	1200000	29-Oct-04	48	100	0	55185045	103096345
6.8	76530	5000000	28-Oct-05	36	91	44699720	87025093	152925093
6.3	60784	10000000	27-Oct-06	25	107	47153811	80238724	163876815
6	44730	10000000	26-Oct-07	17	0	31998452	63300095	134528909
5.7	31219	10800000	24-Oct-08	13	0	26535833	56746769	113146769
6.2	18091	11000000	23-Oct-09	42	91	8308717	27693292	61259697
4.6	7736	25000000	23-Mar-01	9	0	0	5516708	5516708
5.7	431	2000000	23-Jun-06	0	0	0	5361	5361
3.6	5619	50000000	10-Jun-05	20	0	0	39177684	69425966
7.4	31033	86000000	25-Jul-03	77	141	0	120277854	148336445
7.2	41928	20000000	7-Jul-06	68	0	0	5501616	7405084
4.7	43941	45000000	4-Jul-01	14	82	0	71277420	141189101
5.4	42829	45000000	24-Oct-03	37	84	0	110000082	155200000
5	39542	40000000	14-Apr-06	37	0	22401247	90710620	178710620
4.8	10749	25000000	26-Mar-04	0	93	0	84185387	181185387
4.7	26018	84000000	14-Jun-02	28	86	0	153294164	276294164
7.3	53760	30000000	13-Dec-02	85	125	0	65005217	105823486
7.2	63188	20000000	3-Oct-03	0	108	0	81261177	131161177
6	15536	20000000	29-Sep-06	26	101	13739501	17807569	17807569
6.8	30336	4000000	28-Jul-06	39	0	0	10525717	39125717
6.8	42616	68000000	13-Jul-01	74	124	0	71069884	113542091
2.9	217	15000000	20-Dec-96	81	110	0	103046663	173046663
5.9	48196	24000000	12-Dec-97	80	120	0	101363301	101363301
5.3	38230	40000000	4-Feb-00	38	118	0	89138076	161838076
5.3	30359	60000000	19-Apr-02	40	91	0	90580000	164529000
0	0	4200000	28-May-10	0	0	943385	101740	101740
7.9	87883	70000000	10-Aug-07	76	128	25129402	38634938	135556675
7.2	466	13300000	17-Dec-04	0	0	0	2086345	39686345
6.3	7996	20000000	21-Mar-97	63	127	0	35450113	35450113
6.1	23567	60000000	21-Apr-06	33	0	17497571	36280697	77280697
5.5	1823	10100000	24-Aug-07	13	110	0	901857	901857
2.6	17830	8000000	30-Jan-04	16	95	0	40066497	48066497
5	7973	29000000	23-Aug-02	5	0	0	16930185	20146150
6.8	14685	1500000	10-Aug-01	60	0	0	378176	1619602
6.7	29020	70000000	10-Oct-97	59	139	0	37945884	131445884
5.4	46837	57500000	30-May-08	49	0	85061666	152647258	416047258
6.3	57952	80000000	8-Jun-01	25	99	0	69772969	147080413
6.8	36303	80000000	12-Dec-03	70	128	0	124685242	266685242
5.6	566	250000	17-Sep-99	67	0	0	178095	178095
6.3	950	6800000	9-Apr-04	0	0	0	22183	22183
6.8	18221	8000000	29-Dec-00	81	0	0	8279017	8279017
5.9	32881	53012938	16-Jun-00	68	99	0	70327868	107190108
4.1	6116	60000000	10-Mar-06	27	0	28587103	61123569	87123569
6	68541	19000000	7-Jul-00	53	88	0	157019771	277200000
8	134693	5000000	24-Sep-04	91	0	0	13542874	29629128
6.7	14276	2000000	4-Oct-06	66	0	0	1985292	1985292
5.4	28498	10000000	29-Jan-99	38	91	0	63465522	63465522
6.4	26513	25000000	17-Mar-06	44	0	33340509	33889159	56889159
6.7	6372	2000000	8-Sep-06	74	0	0	199176	622806
6	35878	40000000	9-Nov-01	50	113	0	70836296	70836296
6.5	65485	50000000	21-Apr-06	29	0	22104517	46982632	99982632
8	105706	80000000	19-Feb-10	67	0	22083616	128012934	294512934
7.4	77911	26000000	11-Dec-98	93	122	0	100317794	279500000
8	2974	2000000	7-Sep-07	94	100	0	1134358	1134358
7.5	91555	80000000	25-Dec-09	69	0	42276167	209028679	518249844
6.7	17449	20000000	12-Mar-10	57	0	7889235	31628317	49219151
7.2	149	60000000	23-Mar-07	48	125	57333255	47003582	95203582
8	163855	50000000	18-May-01	89	90	0	267655011	484399218
7.5	95658	70000000	19-May-04	89	92	0	441226247	919838758
6.1	59778	160000000	18-May-07	41	92	176400340	322719944	798958162
6.7	12193	165000000	21-May-10	0	93	0	238395990	729395990
5.9	40019	75000000	1-Oct-04	35	90	0	160861908	367275019
7.4	14575	6000000	31-Oct-03	91	0	0	2207975	2932719
4.7	6899	25000000	13-Sep-02	8	0	0	13973532	13973532
5.3	22128	85000000	15-Mar-02	24	95	0	37948765	78948765
8.2	40886	9000000	22-Jun-07	93	0	17438209	24538513	33538513
0	0	70000000	6-Nov-98	44	116	0	40934175	116625798
6.9	111561	70702619	2-Aug-02	74	106	0	227965690	408265690
6.7	11371	20000000	11-Sep-98	44	110	0	18253415	18253415
4.9	1545	28000000	11-Jul-97	27	0	0	8165213	8165213
7.6	117656	72500000	27-Jul-07	89	86	96359085	183135014	527071022
6.6	7895	60000000	2-Jul-03	0	86	0	26483452	80767884
8.3	255814	40000000	1-Apr-05	77	126	0	74103820	158753820
5.6	4441	8000000	24-Oct-03	38	0	0	336456	524747
8.2	238745	40000000	6-Aug-99	85	107	0	293506292	672806292
7.6	33805	65000	7-May-04	0	0	0	11529368	29529368
6.5	29810	40000000	12-Aug-05	38	0	0	47907715	92907715
5.3	14903	15000000	31-Mar-00	8	107	0	35007180	35007180
6.6	20923	60000000	29-Jul-05	73	102	0	63939454	81627454
4.9	7934	11000000	1-Feb-02	11	0	0	4814244	4814244
0	0	24000000	7-Apr-00	25	0	0	12372410	12372410
0	0	75000000	23-Oct-98	0	0	0	14623082	14623082
7.5	107511	70000000	19-Nov-99	68	105	0	101068340	207068340
7.8	91145	27000000	7-Apr-06	51	0	26858545	22495466	55495466
7	7077	11000000	17-Oct-08	57	110	17077991	37766350	39612166
6.4	74862	87000000	9-Feb-01	39	131	0	165092266	350100280
5.6	20172	17000000	14-Nov-07	0	0	0	275380	364607
5.9	2318	15500000	13-Apr-07	12	93	893953	1237615	1237615
4.6	4774	10000000	9-Jul-04	15	0	0	9408183	9408183
5	1913	24000000	10-Jun-05	4	0	0	49981	1696765
6.6	26101	15250000	31-Mar-06	85	0	7475776	7802450	12834936
8.3	176325	14000000	12-Nov-08	94	116	31952272	141319928	365257315
6.4	5821	5000000	14-Aug-98	79	0	0	5502773	5502773
5.9	20571	40000000	10-Jul-98	46	110	0	55143823	71743823
4.7	189	110000000	10-Jun-05	0	112	0	186336279	478336279
6.6	57313	17000000	26-Jan-07	28	108	35817034	35662731	56047261
5.8	10073	23000000	30-Mar-01	41	97	0	27338033	38684906
6.2	22379	50000000	29-Mar-02	42	0	0	8355815	8374062
4.8	6927	6000000	5-Feb-99	14	0	0	4398989	4398989
4.6	6848	17000000	24-Aug-01	7	0	0	19693891	19693891
7.2	96443	22000000	15-Jul-98	83	119	0	176484651	360099999
5.8	29321	73000000	7-Aug-98	41	99	0	55591409	103891409
6	65841	33000000	18-Aug-06	68	105	23704179	34020814	62020814
6.9	51614	100000000	17-Dec-04	71	108	0	118627117	201627117
7.8	29777	16500000	19-Dec-03	75	0	0	13005485	16157923
4.1	9915	80000000	2-Sep-05	6	0	0	1900451	6300451
5	10035	8000000	19-May-06	9	0	45391536	15032800	15387513
6.7	17338	35000000	25-Dec-01	55	0	0	11405825	24405825
6.2	24893	50000000	7-Feb-03	66	114	0	60470220	60470220
6.6	32446	55000000	26-May-00	78	110	0	56932305	71189835
4.9	7561	32000000	18-Jan-02	23	99	0	81150692	115010692
6.7	8444	36000000	24-Dec-99	40	0	0	14378353	14378353
7.3	74535	40000000	20-Jul-07	74	108	6342481	3688560	32030610
8.2	173919	10000000	8-Dec-00	0	103	0	30093107	83593107
4.4	4611	13000000	11-Feb-00	26	89	0	60008303	62452927
5.1	7392	12000000	22-Mar-02	13	0	0	10198766	12516222
6.2	33151	47000000	27-Nov-02	65	0	0	14970038	14970038
6.7	1936	12500000	21-May-10	0	0	0	4354546	4354546
6.7	14257	60000000	24-Apr-09	0	117	10310814	31720158	38286958
6.9	1997	1800000	15-Jun-01	0	0	0	3050934	3050934
5.7	1941	4000000	27-Dec-02	23	0	0	17639	17639
7.5	1640	5000000	25-Apr-08	80	0	0	228830	228830
6.4	9108	160000000	14-Jul-10	42	110	0	62492818	200092818
6.4	2636	7500000	26-Sep-97	80	114	0	43492389	43492389
3.7	9143	16000000	28-May-04	19	0	0	13922211	14553807
0	0	21000000	30-Jun-99	80	80	0	52037603	52037603
5.6	29293	80000000	15-Nov-96	36	87	0	90463534	250200000
6.7	30660	75000000	17-Dec-04	52	103	0	42044321	54344321
4.8	21366	40000000	31-Jul-97	20	97	0	54979992	87949859
7.8	134212	17500000	17-Aug-07	87	112	134555373	121463226	169863226
0	0	30000000	19-Nov-04	0	90	0	85416609	140416609
4.5	4324	37000000	18-Jul-08	36	0	13349286	30105968	59517784
6.3	29983	65000000	4-Aug-00	79	130	0	90454043	128874043
7.8	560	10000000	28-Feb-03	0	0	0	1641788	1641788
6.3	32672	120000000	9-May-08	38	0	14217924	43945766	93394462
6.8	18715	92500000	14-Feb-08	79	0	27525903	71195053	162839667
3.7	1205	1000000	31-Aug-01	0	0	0	17127	17127
3.4	30896	110000000	13-Jun-97	0	125	0	48097081	150468000
5.6	31461	73000000	13-Feb-98	12	132	0	37068294	50168294
2.9	18010	25000000	23-Jan-98	0	92	0	29342592	56042592
7.7	141940	200000000	30-Jun-04	93	127	4196484	373524485	783705001
6.4	141513	258000000	4-May-07	63	139	124058348	336530303	890871626
7.4	167524	139000000	3-May-02	89	121	0	403706375	821708551
8.1	17461	85000000	13-Aug-10	81	112	0	31167395	43149143
4.9	3673	16000000	2-Mar-01	24	97	0	33357476	43057552
6.6	102751	232000000	28-Jun-06	76	157	81580739	200120000	391120000
6.8	127	60000000	14-Jan-00	10	0	0	14218868	14218868
0	0	19000000	20-Sep-02	0	0	0	10049886	274949886
6.6	16011	4500000	14-Mar-03	0	0	0	410241	1022649
6.9	44850	90000000	21-Nov-01	65	126	0	62362560	143049560
0	0	38000000	7-Aug-02	75	100	0	85846296	119721296
4.1	12352	40000000	25-Jul-03	0	84	0	111760631	167851995
5.7	23479	35000000	30-Mar-01	93	88	0	112692062	197692062
6.8	1303	1900000	9-Apr-10	0	0	0	406216	406216
7.6	23521	1500000	5-Oct-05	93	0	0	7372734	11098131
6.6	32014	28000000	5-Oct-01	58	91	0	50255310	75294136
7.5	3492	5200000	5-Aug-05	0	0	0	795126	795126
0	0	10000000	2-Apr-04	91	0	0	488872	42776032
6	103	14000000	8-Oct-99	33	82	0	30628981	30628981
3.6	5116	14000000	7-Sep-01	4	0	0	3100650	4288246
6.6	8622	80000000	24-May-02	0	84	0	73215310	106515310
0	0	115000000	16-May-02	0	142	0	310676740	656695615
0	0	115000000	19-May-05	0	140	0	380270577	848998877
7.1	83516	100000000	7-Nov-97	60	129	0	54768952	121100000
7.8	22274	500000	3-Oct-03	95	0	0	5801558	7773824
4.5	13658	20000000	24-Mar-06	9	91	13333591	23086480	23187506
6.5	15636	18000000	19-May-00	66	0	0	17266359	29934477
2.7	4409	16000000	15-Aug-97	12	0	0	1686429	1686429
5.1	3080	20000000	14-Aug-98	49	124	0	37672944	37672944
5.1	26712	100000000	11-Jun-04	26	93	0	59475623	96221971
6.2	18505	50000000	25-Dec-98	43	127	0	91137662	119709917
4.3	13737	14000000	12-Jan-07	26	113	33252252	61356221	76356221
7.8	74218	30000000	10-Nov-06	72	112	30936711	40435190	45235190
0	0	9000000	20-Jun-03	0	0	0	454255	454255
5.9	9556	20000000	28-Apr-06	31	103	27642935	26910736	30399714
6	29411	32000000	10-Sep-99	22	103	0	50041732	89441732
7.1	26752	12000000	10-Sep-99	0	110	0	21133087	21133087
7	40291	20000000	11-Apr-08	36	0	13420759	26415649	65589243
5.8	23226	105000000	17-Dec-99	65	92	0	140015224	298800000
5.6	7534	120000000	19-Jul-02	83	78	0	64956806	166000000
4.8	21664	138000000	29-Jul-05	13	0	0	32116746	76416746
0	0	20000000	18-Mar-05	0	0	0	468867	10468867
6	2735	27000000	12-Dec-03	23	0	0	765637	1545064
6.4	1733	1500000	22-Mar-02	35	0	0	119841	119841
6.5	9268	25000000	28-Mar-08	0	0	4736139	10915744	11179472
6.2	55716	120000000	30-Jun-00	47	130	0	182618434	328711434
5.6	10720	50000000	15-Oct-99	28	74	0	27100030	27100030
5.3	6263	20000000	16-Oct-09	11	0	6587798	29062561	29227561
7.3	34067	60000000	17-Apr-09	84	127	13578224	37017955	91445389
6.2	6557	27000000	6-Aug-08	64	111	15266725	44089964	44154645
0	0	25000000	1-Jun-05	0	0	0	39053061	41560117
6.1	21691	12000000	11-Aug-06	19	98	51317604	65328121	115328121
8	36265	10000000	15-Oct-99	95	0	0	6197866	6197866
7.6	45106	46000000	22-Nov-96	0	111	0	92027888	150000000
6.4	26559	70000000	11-Dec-98	0	100	0	70187658	117800000
6.4	28449	60000000	13-Dec-02	0	117	0	43254409	67312826
0	0	40000000	13-Oct-06	0	0	0	659210	9351567
6	35078	9000000	30-May-08	44	85	15789825	52597610	80597610
6.8	29514	3000000	15-Feb-02	0	0	0	18492362	23046142
5.9	4941	2000000	28-Jun-06	0	0	0	2072645	2077844
0	0	115000000	19-May-99	0	133	0	431088297	924288297
5.9	23196	55000000	12-Dec-03	60	118	0	33832741	63537164
5.6	20345	17500000	14-Feb-08	25	0	21801408	58017783	150017783
6.3	38586	68000000	31-May-02	59	124	0	118471320	193500000
6.8	2769	5600000	21-Jun-02	80	0	0	3064356	3064356
2.9	2514	30000000	17-Aug-05	6	0	0	3102550	3252550
7	20974	100000000	8-Jun-07	77	86	46260220	58867694	145395745
6.3	36940	80000000	25-Sep-09	39	104	11099238	38577772	119668350
6.5	18431	22000000	2-Jul-99	50	142	0	19288130	19288130
5.7	3838	4600000	28-May-08	0	0	0	434417	968805
8.5	270540	65000000	24-Jul-98	91	169	0	216335085	481635085
5.9	43260	70000000	8-Aug-03	48	117	0	116877597	198100000
7.8	69778	17000000	22-Oct-04	97	125	0	71502303	109705641
7.6	2192	40000000	15-Oct-04	0	106	0	57887882	118097882
6.5	53868	40000000	12-Mar-04	46	96	0	47958031	92958031
3.4	7665	10000000	11-Oct-02	5	0	0	598645	598645
6.8	19992	7800000	4-Jul-03	84	0	0	10130108	22441323
0	0	1000000	21-Nov-01	0	0	0	2402459	3100834
4.6	9577	10000000	6-Sep-02	15	86	0	28563926	28563926
6	20891	40000000	16-Feb-01	16	120	0	25288103	65754228
6.2	9309	16500000	21-Sep-07	37	107	6828112	11892415	12778631
6.1	5141	38000000	31-Oct-97	32	0	0	6504442	6504442
5.4	17513	8500000	15-Aug-08	19	98	22831563	35161554	68161554
4.7	23378	43000000	12-Apr-02	25	0	0	24430272	44633441
4.7	48	80000000	12-Jun-98	37	101	0	74339294	164800000
6.8	26920	19000000	17-Oct-08	46	0	10245880	8402485	10412485
7.1	20916	4300000	13-Jun-01	0	0	0	6946056	6946056
7.7	19341	4500000	5-May-06	0	0	0	211667	23471871
0	0	20000000	24-Oct-08	67	0	0	3081925	3081925
7.1	53265	50000000	23-Nov-05	72	126	15415665	50824620	95024620
5.8	9804	27000000	27-Aug-04	18	0	0	8712564	8712564
6.1	3800	150000	19-Jul-02	78	0	0	2891288	3200241
0	0	18000000	30-Mar-01	0	0	0	13491653	27491653
4.8	1125	25000000	30-Jan-09	0	0	67315399	145000989	225461461
6.5	10015	30000000	1-Apr-06	44	0	21100670	34742066	65742066
6.4	50407	73000000	4-Aug-06	72	0	84838372	148213377	163013377
7.2	63319	40000000	25-Dec-99	82	139	0	81292135	81292135
7.1	3847	218	6-Oct-04	0	0	0	592014	1162014
6.8	520	3500000	17-Sep-99	0	0	0	9871	9871
4	5397	55000000	30-Jul-04	19	0	0	6768055	28231444
6.1	2019	9000000	22-Oct-99	71	120	0	34102780	34572780
4	16122	15000000	27-Oct-00	0	90	0	26421314	47721314
4.8	13025	30000000	26-Aug-05	12	0	0	15007991	27147991
5.4	3351	13000000	21-Nov-07	55	118	17922664	49121934	49778552
5.3	27375	85000000	28-Mar-03	42	133	0	31111260	74132631
6.7	37692	48000000	6-Aug-99	67	111	0	69304264	124304264
7.5	7560	6400000	9-Oct-09	94	97	0	449865	4054204
6.1	7460	60000000	19-Dec-08	55	93	26233404	50877145	88717945
7.3	58763	20000000	15-Oct-04	0	98	0	32774834	50274834
6.7	5435	14000000	14-May-99	67	116	0	14395874	14395874
6.4	34304	75000000	7-Mar-03	34	121	0	43632458	85632458
6.1	1610	4000000	28-Jan-00	0	0	0	185577	185577
5.5	36678	15000000	14-Dec-01	28	89	0	37882551	62401343
5.5	18	2000000	18-Jan-08	0	0	0	347578	2300349
7.4	34482	25000000	16-Feb-07	85	95	41383048	82234139	136934139
6.6	107667	170000000	1-Jul-03	0	109	0	150358296	433058296
0	0	200000000	21-May-09	0	116	28434778	125322469	371628539
7.3	197131	151000000	3-Jul-07	57	140	290787166	319246193	708272592
6	95786	210000000	24-Jun-09	20	149	217509899	402111870	836303693
0	0	10000000	14-Aug-09	26	89	0	15122676	15122676
7.3	7876	25000000	30-Sep-05	62	0	37687804	15331289	15425073
7.6	22875	45000000	19-Feb-10	84	0	3354366	15541549	63241549
7.4	5548	10000000	23-Apr-10	0	0	0	128486	42226657
4.5	229	50000000	11-Feb-00	19	119	0	39778599	39778599
6.8	418	25000000	6-Nov-09	45	0	3907625	15051977	26341896
6.7	1104	25000000	20-Dec-02	0	85	0	40108697	60694737
6	14164	4000000	25-May-07	0	0	1251654	7006708	7006708
4.6	6550	17000000	27-Nov-02	37	0	0	12840842	12840842
5.3	17304	12000000	1-Feb-08	22	0	12319404	31418697	56706727
3.3	15760	18000000	14-Oct-05	5	101	0	29511112	37048526
7.5	60966	52000000	23-Dec-98	78	166	0	36400491	36400491
7.3	23578	80000000	25-Dec-00	82	145	0	34566746	66554547
5.9	14927	65000000	7-Jul-00	49	104	0	69688384	69688384
5.4	9356	20000000	9-Sep-05	11	0	0	8330720	10393696
5.2	22795	19000000	29-Oct-99	25	96	0	40846082	40846082
5.6	24416	49000000	2-Nov-01	13	87	0	43905746	43905746
7.1	26783	12000000	9-Mar-07	0	0	0	2201923	89006691
5	2825	2400000	5-Jan-07	5	0	0	1008849	1060418
5.8	11148	20000000	22-Oct-99	28	0	0	10570375	10570375
6.7	19939	16000000	28-May-99	28	0	0	11810854	11810854
6.3	36151	125000000	27-Aug-99	33	103	0	32698899	61698899
5	19370	60000000	27-Sep-02	22	99	0	50586000	50586000
6	2986	20000000	11-Feb-00	61	77	0	4554533	55159800
5.3	19318	80000000	26-Nov-03	11	0	0	19480739	26703184
0	0	130000000	23-Dec-11	0	0	0	0	0
7	31482	2000000	20-Aug-03	0	0	0	4601043	6302406
6.4	22286	75000000	16-Jun-00	51	95	0	22751979	36751979
7.4	240732	200000000	19-Dec-97	82	194	0	600788188	1842879955
7.8	3093	4000000	9-Jul-10	96	0	0	20553799	20553799
5.5	50710	78000000	11-Jul-03	17	110	0	66465204	179265204
5.6	32465	80000000	8-Mar-02	28	96	0	56684819	98983590
4.9	9505	11000000	30-Mar-01	15	0	0	13558739	13558739
7.4	76830	13000000	21-Nov-07	73	127	29059367	25593755	54777490
6.6	26178	35000000	23-Mar-07	0	88	30836109	54149098	95009888
6.4	46650	110000000	19-Dec-97	55	119	0	125304276	339504276
7.6	82349	28000000	14-Dec-01	79	110	0	52353636	71430876
5.2	32832	90000000	25-Jul-03	0	117	0	65653758	156453758
5.4	55582	94000000	15-Jun-01	0	101	0	131144183	274644183
6.3	92241	125000000	28-May-04	46	124	0	186740799	544272402
7.1	6215	20000000	17-Dec-99	0	0	0	6201757	6201757
3.5	12986	40000000	16-Jan-04	23	0	0	21176322	46176322
7.8	86091	17000000	10-Aug-01	84	104	0	96522687	209947037
8.7	493	37000000	17-Sep-10	84	123	0	30980607	33180607
8	119357	90000000	19-Nov-99	100	92	0	245852179	484966906
8.9	67380	200000000	18-Jun-10	99	102	0	410640665	1046340665
6.5	33452	110000000	12-Jun-09	0	106	23048229	65452312	148989667
6.6	12099	100000000	27-Nov-02	69	96	0	38120554	91800000
7.8	85759	48000000	27-Dec-00	91	147	0	124107476	208300000
2.7	1613	19000000	26-Jul-00	19	0	0	15911332	15911332
7.6	82057	45000000	5-Oct-01	72	122	0	76261036	104505362
7.1	22468	22000000	27-Aug-08	61	113	13547082	23530831	27664173
6	10685	30000000	20-Sep-02	18	0	0	6916869	6916869
5.5	589	48000000	18-Oct-02	71	115	0	129094024	249094024
4.6	673	3000000	12-May-99	8	0	0	9017070	9017070
8.2	134187	140000000	8-May-09	94	0	98317480	257730019	385680447
7.1	79803	75000000	18-Jun-04	60	128	0	77073959	218673959
7.6	19343	1000000	2-Dec-05	76	0	3927958	9015303	15151744
6.6	51005	32000000	2-Sep-05	0	0	0	43095856	85095856
6.6	51005	21000000	11-Oct-02	53	92	0	25296447	43928932
7.5	39124	25000000	25-Nov-09	75	0	6599387	8114270	23914270
7.2	104839	90000000	13-Aug-08	83	106	50387300	110461307	188163455
7	129575	150000000	14-May-04	54	163	0	133298577	497398577
5.5	52636	70000000	9-Aug-02	48	124	0	141930000	267200000
5.1	1051	7400000	27-Apr-07	67	0	0	872643	9443864
8	156346	60000000	5-Jun-98	95	102	0	125618201	248400000
5.8	5262	9000000	18-Aug-06	27	0	0	1530535	2548378
6.6	8951	25000000	14-Oct-05	41	0	0	872142	1415656
6.9	26871	145000000	16-Jun-99	88	88	0	171091819	448191819
0	0	3500000	16-Apr-10	0	0	0	6374789	6374789
7.4	13167	3000000	24-Feb-06	0	0	0	2912606	9879971
0	0	10000000	16-Jan-04	0	0	0	6491969	6491969
7.1	23908	39000000	14-Aug-09	37	0	19814283	63414846	98666635
4.5	1031	20000000	31-Mar-04	0	0	0	0	5918742
6.5	6639	15000000	11-Oct-02	61	0	0	19161999	19344615
6.7	12109	4000000	16-Sep-05	70	0	0	1328679	1919197
4.5	5147	55000000	10-Jan-97	17	0	0	11532774	11532774
