Area Code,Date,Market Size,Market,Product Line,Product Type,Product,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
225,11/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,$30 ,$60 ,$30 ,$90 ,$49 ,454,$71 ,$15 ,1,$34 ,$120 ,$37 
505,11/1/12,Small Market,South,Beans,Coffee,Colombian,New Mexico,Regular,$50 ,$70 ,$30 ,$120 ,$43 ,452,$66 ,$14 ,1,$20 ,$109 ,$46 
505,11/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,New Mexico,Decaf,$90 ,$50 ,$10 ,$140 ,$82 ,"1,804",$40 ,$25 ,1,($8),$122 ,$48 
505,11/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,New Mexico,Decaf,$10 ,$20 ,$10 ,$30 ,$15 ,848,$24 ,$4 ,1,$9 ,$39 ,$15 
505,11/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,New Mexico,Decaf,$20 ,$30 ,$10 ,$50 ,$29 ,"1,003",$35 ,$8 ,1,$5 ,$64 ,$30 
505,11/1/12,Small Market,South,Beans,Espresso,Caffe Latte,New Mexico,Regular,$20 ,$30 ,($10),$50 ,$34 ,-522,$42 ,$12 ,1,($4),$76 ,$46 
505,11/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,New Mexico,Regular,$30 ,$50 ,$0 ,$80 ,$44 ,325,$62 ,$40 ,1,($7),$106 ,$69 
505,11/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,$20 ,$40 ,$20 ,$60 ,$35 ,248,$47 ,$11 ,1,$8 ,$82 ,$39 
918,11/1/12,Small Market,South,Beans,Coffee,Colombian,Oklahoma,Regular,$100 ,$130 ,$90 ,$230 ,$88 ,561,$112 ,$29 ,1,$71 ,$200 ,$41 
580,11/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,$40 ,$60 ,$40 ,$100 ,$36 ,862,$52 ,$10 ,1,$30 ,$88 ,$22 
918,11/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,Oklahoma,Decaf,$50 ,$60 ,$20 ,$110 ,$54 ,391,$67 ,$20 ,1,$13 ,$121 ,$54 
580,11/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,Oklahoma,Decaf,$80 ,$120 ,$20 ,$200 ,$94 ,694,$130 ,$85 ,1,$15 ,$224 ,$115 
918,11/1/12,Small Market,South,Beans,Espresso,Caffe Latte,Oklahoma,Regular,$80 ,$100 ,$60 ,$180 ,$102 ,"-2,003",$143 ,$31 ,1,$89 ,$245 ,$54 
918,11/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,Oklahoma,Regular,$20 ,$40 ,$30 ,$60 ,$32 ,482,$48 ,$8 ,1,$29 ,$80 ,$19 
918,11/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,$60 ,$90 ,$40 ,$150 ,$78 ,798,$119 ,$25 ,1,$62 ,$197 ,$57 
956,11/1/12,Major Market,South,Beans,Coffee,Colombian,Texas,Regular,$260 ,$320 ,$230 ,$580 ,$225 ,"1,272",$265 ,$69 ,1,$174 ,$490 ,$91 
915,11/1/12,Major Market,South,Beans,Coffee,Decaf Irish Cream,Texas,Decaf,$40 ,$60 ,$40 ,$100 ,$40 ,536,$52 ,$13 ,1,$26 ,$92 ,$26 
713,11/1/12,Major Market,South,Leaves,Herbal Tea,Chamomile,Texas,Decaf,$50 ,$70 ,$40 ,$120 ,$59 ,411,$79 ,$19 ,1,$32 ,$138 ,$47 
936,11/1/12,Major Market,South,Leaves,Herbal Tea,Lemon,Texas,Decaf,$40 ,$60 ,$30 ,$100 ,$46 ,424,$68 ,$14 ,1,$31 ,$114 ,$37 
817,11/1/12,Major Market,South,Beans,Espresso,Caffe Latte,Texas,Regular,$50 ,$90 ,$40 ,$140 ,$75 ,"-1,050",$114 ,$24 ,1,$59 ,$189 ,$55 
409,11/1/12,Major Market,South,Beans,Espresso,Caffe Mocha,Texas,Regular,$90 ,$130 ,$100 ,$220 ,$118 ,930,$172 ,$33 ,1,$127 ,$290 ,$45 
210,11/1/12,Major Market,South,Beans,Espresso,Decaf Espresso,Texas,Decaf,$30 ,$60 ,$40 ,$90 ,$50 ,589,$73 ,$14 ,1,$48 ,$123 ,$25 
801,11/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Utah,Decaf,$40 ,$60 ,$30 ,$100 ,$46 ,316,$67 ,$14 ,1,$30 ,$113 ,$37 
435,11/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Utah,Decaf,$40 ,$60 ,$30 ,$100 ,$43 ,452,$66 ,$14 ,1,$20 ,$109 ,$46 
801,11/1/12,Small Market,West,Leaves,Herbal Tea,Mint,Utah,Decaf,$70 ,$40 ,$0 ,$110 ,$82 ,"1,804",$40 ,$25 ,1,($8),$122 ,$48 
435,11/1/12,Small Market,West,Leaves,Tea,Darjeeling,Utah,Regular,$30 ,$40 ,($10),$70 ,$44 ,325,$62 ,$40 ,1,($7),$106 ,$69 
435,11/1/12,Small Market,West,Leaves,Tea,Earl Grey,Utah,Regular,$20 ,$30 ,$10 ,$50 ,$35 ,248,$47 ,$11 ,1,$9 ,$82 ,$38 
801,11/1/12,Small Market,West,Leaves,Tea,Green Tea,Utah,Regular,$20 ,$30 ,$0 ,$50 ,$34 ,211,$42 ,$12 ,1,($3),$76 ,$45 
801,11/1/12,Small Market,West,Beans,Coffee,Amaretto,Utah,Regular,$80 ,$90 ,$50 ,$170 ,$69 ,"1,060",$81 ,$21 ,1,$39 ,$150 ,$42 
435,11/1/12,Small Market,West,Beans,Coffee,Colombian,Utah,Regular,$60 ,$80 ,$50 ,$140 ,$53 ,380,$71 ,$17 ,1,$27 ,$124 ,$44 
801,11/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,$90 ,$120 ,$60 ,$210 ,$82 ,601,$102 ,$31 ,1,$38 ,$184 ,$64 
435,11/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Utah,Regular,$30 ,$40 ,$30 ,$70 ,$33 ,836,$48 ,$9 ,1,$27 ,$81 ,$21 
435,11/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Utah,Regular,$90 ,$130 ,$90 ,$220 ,$101 ,552,$130 ,$33 ,1,$85 ,$231 ,$45 
435,11/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Utah,Decaf,$50 ,$70 ,$50 ,$120 ,$54 ,885,$78 ,$15 ,1,$52 ,$132 ,$26 
213,11/1/12,Major Market,West,Leaves,Herbal Tea,Chamomile,California,Decaf,$70 ,$110 ,$80 ,$180 ,$81 ,984,$117 ,$22 ,1,$84 ,$198 ,$33 
213,11/1/12,Major Market,West,Leaves,Herbal Tea,Lemon,California,Decaf,$210 ,$240 ,$160 ,$450 ,$225 ,"1,272",$265 ,$69 ,1,$174 ,$490 ,$91 
707,11/1/12,Major Market,West,Leaves,Herbal Tea,Mint,California,Decaf,$30 ,$50 ,$30 ,$80 ,$40 ,536,$52 ,$13 ,1,$27 ,$92 ,$25 
213,11/1/12,Major Market,West,Leaves,Tea,Darjeeling,California,Regular,$80 ,$130 ,$110 ,$210 ,$118 ,930,$172 ,$33 ,1,$128 ,$290 ,$44 
650,11/1/12,Major Market,West,Leaves,Tea,Earl Grey,California,Regular,$30 ,$50 ,$40 ,$80 ,$50 ,589,$73 ,$14 ,1,$47 ,$123 ,$26 
650,11/1/12,Major Market,West,Leaves,Tea,Green Tea,California,Regular,$50 ,$80 ,$40 ,$130 ,$75 ,659,$114 ,$24 ,1,$59 ,$189 ,$55 
619,11/1/12,Major Market,West,Beans,Coffee,Amaretto,California,Regular,$130 ,$0 ,($50),$130 ,$113 ,"2,758",$3 ,$36 ,1,($56),$116 ,$59 
951,11/1/12,Major Market,West,Beans,Coffee,Colombian,California,Regular,$290 ,$450 ,$310 ,$740 ,$249 ,"2,580",$374 ,$87 ,1,$235 ,$623 ,$139 
909,11/1/12,Major Market,West,Beans,Coffee,Decaf Irish Cream,California,Decaf,$200 ,($30),($130),$170 ,$173 ,"3,909",($27),$57 ,1,($127),$146 ,$100 
559,11/1/12,Major Market,West,Beans,Espresso,Caffe Latte,California,Regular,$200 ,$210 ,$140 ,$410 ,$211 ,"1,778",$212 ,$59 ,1,$129 ,$423 ,$83 
818,11/1/12,Major Market,West,Beans,Espresso,Caffe Mocha,California,Regular,$110 ,$170 ,$40 ,$280 ,$121 ,912,$168 ,$109 ,1,$26 ,$289 ,$142 
707,11/1/12,Major Market,West,Beans,Espresso,Decaf Espresso,California,Decaf,$220 ,$290 ,$190 ,$510 ,$228 ,"1,691",$304 ,$75 ,1,$197 ,$532 ,$107 
775,11/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,$110 ,$150 ,$20 ,$260 ,$121 ,912,$168 ,$109 ,1,$26 ,$289 ,$142 
702,11/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Nevada,Decaf,$160 ,$220 ,$130 ,$380 ,$173 ,"1,150",$239 ,$57 ,1,$138 ,$412 ,$101 
702,11/1/12,Small Market,West,Leaves,Herbal Tea,Mint,Nevada,Decaf,$100 ,$150 ,$100 ,$250 ,$113 ,803,$165 ,$36 ,1,$107 ,$278 ,$58 
702,11/1/12,Small Market,West,Leaves,Tea,Darjeeling,Nevada,Regular,$160 ,$220 ,$140 ,$380 ,$228 ,"1,691",$304 ,$75 ,1,$196 ,$532 ,$108 
702,11/1/12,Small Market,West,Leaves,Tea,Earl Grey,Nevada,Regular,$150 ,$150 ,$80 ,$300 ,$211 ,"1,778",$212 ,$59 ,1,$128 ,$423 ,$84 
702,11/1/12,Small Market,West,Leaves,Tea,Green Tea,Nevada,Regular,$180 ,($180),($280),$0 ,$245 ,"7,653",($245),$93 ,1,($340),$32 ,$127 
775,11/1/12,Small Market,West,Beans,Coffee,Colombian,Nevada,Regular,$30 ,$50 ,$10 ,$80 ,$33 ,243,$41 ,$12 ,1,($4),$74 ,$45 
775,11/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,$30 ,$40 ,$20 ,$70 ,$29 ,"1,003",$35 ,$8 ,1,$5 ,$64 ,$30 
775,11/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Nevada,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,387,$43 ,$0 ,1,$31 ,$43 ,$12 
775,11/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Nevada,Regular,$10 ,$20 ,$10 ,$30 ,$15 ,848,$24 ,$4 ,1,$9 ,$39 ,$15 
775,11/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Nevada,Decaf,$20 ,$30 ,$20 ,$50 ,$22 ,802,$34 ,$6 ,1,$17 ,$56 ,$17 
503,11/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,$20 ,$30 ,$20 ,$50 ,$25 ,823,$38 ,$7 ,1,$19 ,$63 ,$19 
971,11/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Oregon,Decaf,$80 ,$100 ,$70 ,$180 ,$88 ,561,$112 ,$29 ,1,$70 ,$200 ,$42 
541,11/1/12,Small Market,West,Leaves,Tea,Darjeeling,Oregon,Regular,$20 ,$30 ,$30 ,$50 ,$32 ,482,$48 ,$8 ,1,$28 ,$80 ,$20 
971,11/1/12,Small Market,West,Leaves,Tea,Earl Grey,Oregon,Regular,$50 ,$90 ,$50 ,$140 ,$78 ,798,$119 ,$25 ,1,$62 ,$197 ,$57 
971,11/1/12,Small Market,West,Leaves,Tea,Green Tea,Oregon,Regular,$70 ,$100 ,$70 ,$170 ,$102 ,666,$143 ,$31 ,1,$89 ,$245 ,$54 
541,11/1/12,Small Market,West,Beans,Coffee,Amaretto,Oregon,Regular,$60 ,$80 ,$10 ,$140 ,$52 ,509,$73 ,$47 ,1,($4),$125 ,$77 
971,11/1/12,Small Market,West,Beans,Coffee,Colombian,Oregon,Regular,$60 ,$90 ,$40 ,$150 ,$53 ,470,$75 ,$17 ,1,$14 ,$128 ,$61 
503,11/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,$50 ,$80 ,$50 ,$130 ,$46 ,424,$68 ,$14 ,1,$32 ,$114 ,$36 
541,11/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Oregon,Regular,$50 ,$70 ,$30 ,$120 ,$55 ,410,$69 ,$20 ,1,$16 ,$124 ,$53 
503,11/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Oregon,Regular,$50 ,$80 ,$50 ,$130 ,$59 ,411,$79 ,$19 ,1,$33 ,$138 ,$46 
503,11/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Oregon,Decaf,$170 ,$180 ,$120 ,$350 ,$181 ,"1,283",$182 ,$50 ,1,$108 ,$363 ,$74 
206,11/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Washington,Decaf,$120 ,$180 ,$120 ,$300 ,$130 ,"1,134",$195 ,$42 ,1,$122 ,$325 ,$73 
509,11/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Washington,Decaf,$40 ,$60 ,$40 ,$100 ,$47 ,834,$68 ,$13 ,1,$44 ,$115 ,$24 
425,11/1/12,Small Market,West,Leaves,Tea,Darjeeling,Washington,Regular,$30 ,$70 ,$50 ,$100 ,$53 ,321,$88 ,$16 ,1,$49 ,$141 ,$39 
206,11/1/12,Small Market,West,Leaves,Tea,Earl Grey,Washington,Regular,$30 ,$50 ,$30 ,$80 ,$49 ,454,$71 ,$15 ,1,$34 ,$120 ,$37 
206,11/1/12,Small Market,West,Leaves,Tea,Green Tea,Washington,Regular,$40 ,$60 ,$0 ,$100 ,$61 ,613,$86 ,$55 ,1,$1 ,$147 ,$85 
425,11/1/12,Small Market,West,Beans,Coffee,Colombian,Washington,Regular,$70 ,$110 ,$70 ,$180 ,$63 ,446,$93 ,$20 ,1,$50 ,$156 ,$43 
253,11/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,$110 ,$150 ,$40 ,$260 ,$94 ,694,$130 ,$85 ,1,$16 ,$224 ,$114 
253,11/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Washington,Regular,$20 ,$30 ,$20 ,$50 ,$22 ,570,$30 ,$7 ,1,$11 ,$52 ,$19 
425,11/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Washington,Regular,$50 ,$60 ,$20 ,$110 ,$54 ,391,$67 ,$20 ,1,$13 ,$121 ,$54 
206,11/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Washington,Decaf,$70 ,$80 ,$40 ,$150 ,$75 ,"1,063",$89 ,$23 ,1,$45 ,$164 ,$44 
303,12/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Colorado,Regular,$30 ,$50 ,$10 ,$80 ,$46 ,422,$57 ,$17 ,1,$6 ,$103 ,$51 
303,12/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Colorado,Regular,$40 ,$50 ,$20 ,$90 ,$53 ,"1,054",$63 ,$16 ,1,$26 ,$116 ,$37 
719,12/1/12,Major Market,Central,Leaves,Tea,Green Tea,Colorado,Regular,$60 ,$90 ,$60 ,$150 ,$81 ,551,$104 ,$26 ,1,$66 ,$185 ,$38 
303,12/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Colorado,Decaf,$140 ,$140 ,$80 ,$280 ,$153 ,"1,319",$153 ,$42 ,1,$87 ,$306 ,$66 
970,12/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Colorado,Decaf,$40 ,$60 ,$0 ,$100 ,$47 ,521,$65 ,$42 ,1,($6),$112 ,$71 
303,12/1/12,Major Market,Central,Leaves,Herbal Tea,Mint,Colorado,Decaf,$50 ,$60 ,$30 ,$110 ,$54 ,424,$73 ,$17 ,1,$29 ,$127 ,$44 
970,12/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Colorado,Regular,$60 ,$110 ,$90 ,$170 ,$54 ,601,$79 ,$15 ,1,$53 ,$133 ,$26 
970,12/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Colorado,Decaf,$80 ,$130 ,$80 ,$210 ,$67 ,677,$101 ,$22 ,1,$47 ,$168 ,$54 
720,12/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,$80 ,$120 ,$90 ,$200 ,$86 ,"1,003",$124 ,$24 ,1,$88 ,$210 ,$36 
719,12/1/12,Major Market,Central,Beans,Coffee,Amaretto,Colorado,Regular,$120 ,$170 ,$130 ,$290 ,$123 ,959,$179 ,$34 ,1,$134 ,$302 ,$45 
970,12/1/12,Major Market,Central,Beans,Coffee,Colombian,Colorado,Regular,$40 ,$50 ,$30 ,$90 ,$43 ,531,$56 ,$14 ,1,$29 ,$99 ,$27 
309,12/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Illinois,Regular,$40 ,$70 ,$50 ,$110 ,$54 ,601,$79 ,$15 ,1,$53 ,$133 ,$26 
630,12/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Illinois,Regular,$50 ,$80 ,$40 ,$130 ,$67 ,677,$101 ,$22 ,1,$47 ,$168 ,$54 
309,12/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Illinois,Decaf,$110 ,$170 ,$130 ,$280 ,$123 ,959,$179 ,$34 ,1,$133 ,$302 ,$46 
773,12/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Illinois,Decaf,$40 ,$50 ,$30 ,$90 ,$43 ,531,$56 ,$14 ,1,$29 ,$99 ,$27 
630,12/1/12,Major Market,Central,Leaves,Herbal Tea,Mint,Illinois,Decaf,$80 ,$110 ,$80 ,$190 ,$86 ,"1,003",$124 ,$24 ,1,$88 ,$210 ,$36 
815,12/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Illinois,Regular,$310 ,$420 ,$320 ,$730 ,$247 ,"1,744",$329 ,$81 ,1,$216 ,$576 ,$113 
630,12/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Illinois,Decaf,$320 ,$320 ,$240 ,$640 ,$250 ,"1,820",$251 ,$70 ,1,$157 ,$501 ,$94 
630,12/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,$120 ,$180 ,$130 ,$300 ,$127 ,830,$185 ,$40 ,1,$122 ,$312 ,$63 
847,12/1/12,Major Market,Central,Beans,Coffee,Colombian,Illinois,Regular,$220 ,$300 ,$190 ,$520 ,$224 ,"1,191",$310 ,$73 ,1,$194 ,$534 ,$116 
641,12/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Iowa,Regular,$210 ,$200 ,$120 ,$410 ,$250 ,"1,820",$251 ,$70 ,1,$156 ,$501 ,$95 
641,12/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Iowa,Regular,$240 ,$300 ,$170 ,$540 ,$294 ,"1,838",$360 ,$111 ,1,$216 ,$654 ,$144 
641,12/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,$230 ,$300 ,$200 ,$530 ,$247 ,"1,744",$329 ,$81 ,1,$216 ,$576 ,$113 
319,12/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Iowa,Decaf,$120 ,$170 ,$120 ,$290 ,$127 ,830,$185 ,$40 ,1,$123 ,$312 ,$62 
515,12/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Iowa,Regular,$20 ,$50 ,$40 ,$70 ,$23 ,807,$35 ,$6 ,1,$17 ,$58 ,$18 
641,12/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Iowa,Decaf,$0 ,$50 ,$40 ,$50 ,$0 ,344,$43 ,$0 ,1,$32 ,$43 ,$11 
319,12/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Iowa,Decaf,$0 ,$20 ,$10 ,$20 ,$10 ,594,$14 ,$3 ,1,($1),$24 ,$15 
641,12/1/12,Small Market,Central,Beans,Coffee,Amaretto,Iowa,Regular,$10 ,$30 ,$20 ,$40 ,$16 ,851,$25 ,$4 ,1,$10 ,$41 ,$15 
563,12/1/12,Small Market,Central,Beans,Coffee,Colombian,Iowa,Regular,$30 ,$30 ,$10 ,$60 ,$31 ,"1,009",$38 ,$9 ,1,$8 ,$69 ,$30 
573,12/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Missouri,Regular,$30 ,$40 ,$10 ,$70 ,$38 ,256,$51 ,$12 ,1,$11 ,$89 ,$40 
573,12/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Missouri,Regular,$10 ,$20 ,($10),$30 ,$20 ,218,$25 ,$7 ,1,($16),$45 ,$41 
636,12/1/12,Small Market,Central,Leaves,Tea,Green Tea,Missouri,Regular,$30 ,$40 ,$0 ,$70 ,$39 ,250,$49 ,$14 ,1,$2 ,$88 ,$47 
417,12/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,$40 ,$60 ,$0 ,$100 ,$49 ,335,$69 ,$44 ,1,($5),$118 ,$74 
573,12/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Missouri,Decaf,$80 ,$60 ,$20 ,$140 ,$92 ,"1,898",$68 ,$28 ,1,$16 ,$160 ,$52 
314,12/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Missouri,Regular,$60 ,$90 ,$70 ,$150 ,$50 ,898,$73 ,$14 ,1,$48 ,$123 ,$25 
314,12/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Missouri,Decaf,$30 ,$60 ,$50 ,$90 ,$31 ,844,$46 ,$8 ,1,$27 ,$77 ,$19 
816,12/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Missouri,Decaf,$60 ,$70 ,$40 ,$130 ,$63 ,"1,075",$76 ,$19 ,1,$36 ,$139 ,$40 
573,12/1/12,Small Market,Central,Beans,Coffee,Colombian,Missouri,Regular,$60 ,$90 ,$40 ,$150 ,$68 ,619,$85 ,$25 ,1,$26 ,$153 ,$59 
513,12/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Ohio,Regular,$70 ,$110 ,$70 ,$180 ,$88 ,817,$133 ,$29 ,1,$72 ,$221 ,$61 
740,12/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Ohio,Regular,$110 ,$150 ,$90 ,$260 ,$134 ,690,$186 ,$41 ,1,$121 ,$320 ,$65 
937,12/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Ohio,Decaf,$20 ,$40 ,$30 ,$60 ,$29 ,490,$44 ,$8 ,1,$25 ,$73 ,$19 
330,12/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Ohio,Decaf,$30 ,$40 ,$30 ,$70 ,$33 ,870,$49 ,$9 ,1,$29 ,$82 ,$20 
740,12/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Ohio,Regular,$190 ,$200 ,$140 ,$390 ,$153 ,"1,319",$153 ,$42 ,1,$87 ,$306 ,$66 
740,12/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Ohio,Decaf,$50 ,$80 ,$40 ,$130 ,$46 ,422,$57 ,$17 ,1,$6 ,$103 ,$51 
513,12/1/12,Major Market,Central,Beans,Coffee,Amaretto,Ohio,Regular,$50 ,$70 ,$40 ,$120 ,$54 ,424,$73 ,$17 ,1,$29 ,$127 ,$44 
614,12/1/12,Major Market,Central,Beans,Coffee,Colombian,Ohio,Regular,$40 ,$50 ,$20 ,$90 ,$41 ,435,$60 ,$13 ,1,$24 ,$101 ,$36 
419,12/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,$40 ,$70 ,$10 ,$110 ,$47 ,521,$65 ,$42 ,1,($6),$112 ,$71 
262,12/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Wisconsin,Regular,$30 ,$50 ,$20 ,$80 ,$43 ,466,$63 ,$13 ,1,$28 ,$106 ,$35 
920,12/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Wisconsin,Regular,$40 ,$60 ,$0 ,$100 ,$55 ,627,$76 ,$49 ,1,($3),$131 ,$79 
920,12/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,$30 ,$60 ,$30 ,$90 ,$41 ,320,$66 ,$12 ,1,$30 ,$107 ,$36 
715,12/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,$30 ,$40 ,$30 ,$70 ,$34 ,863,$51 ,$9 ,1,$30 ,$85 ,$21 
715,12/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,$100 ,$120 ,$80 ,$220 ,$80 ,"1,079",$96 ,$24 ,1,$50 ,$176 ,$46 
262,12/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Wisconsin,Decaf,$30 ,$40 ,$30 ,$70 ,$24 ,567,$32 ,$7 ,1,$13 ,$56 ,$19 
715,12/1/12,Small Market,Central,Beans,Coffee,Amaretto,Wisconsin,Regular,$60 ,$80 ,$30 ,$140 ,$65 ,403,$80 ,$24 ,1,$22 ,$145 ,$58 
715,12/1/12,Small Market,Central,Beans,Coffee,Colombian,Wisconsin,Regular,$100 ,$140 ,$30 ,$240 ,$105 ,716,$145 ,$95 ,1,$20 ,$250 ,$125 
715,12/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Wisconsin,Decaf,$80 ,$110 ,$70 ,$190 ,$83 ,575,$112 ,$27 ,1,$57 ,$195 ,$55 
860,12/1/12,Small Market,East,Leaves,Tea,Darjeeling,Connecticut,Regular,$50 ,$70 ,$50 ,$120 ,$50 ,898,$73 ,$14 ,1,$47 ,$123 ,$26 
959,12/1/12,Small Market,East,Leaves,Tea,Green Tea,Connecticut,Regular,$30 ,$50 ,$40 ,$80 ,$33 ,818,$49 ,$9 ,1,$28 ,$82 ,$21 
475,12/1/12,Small Market,East,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,$50 ,$60 ,$20 ,$110 ,$68 ,619,$85 ,$25 ,1,$27 ,$153 ,$58 
475,12/1/12,Small Market,East,Leaves,Herbal Tea,Mint,Connecticut,Decaf,$40 ,$60 ,$40 ,$100 ,$63 ,"1,075",$76 ,$19 ,1,$36 ,$139 ,$40 
475,12/1/12,Small Market,East,Beans,Espresso,Caffe Mocha,Connecticut,Regular,$50 ,$70 ,$10 ,$120 ,$55 ,627,$76 ,$49 ,1,($2),$131 ,$78 
959,12/1/12,Small Market,East,Beans,Espresso,Decaf Espresso,Connecticut,Decaf,$40 ,$70 ,$40 ,$110 ,$49 ,392,$65 ,$16 ,1,$21 ,$114 ,$44 
203,12/1/12,Small Market,East,Beans,Coffee,Colombian,Connecticut,Regular,$100 ,$160 ,$110 ,$260 ,$115 ,"1,166",$174 ,$37 ,1,$105 ,$289 ,$69 
813,12/1/12,Major Market,East,Leaves,Tea,Darjeeling,Florida,Regular,$30 ,$40 ,$30 ,$70 ,$30 ,882,$45 ,$8 ,1,$26 ,$75 ,$19 
863,12/1/12,Major Market,East,Leaves,Tea,Green Tea,Florida,Regular,$30 ,$50 ,$40 ,$80 ,$34 ,863,$51 ,$9 ,1,$30 ,$85 ,$21 
772,12/1/12,Major Market,East,Leaves,Herbal Tea,Chamomile,Florida,Decaf,$10 ,$30 ,$20 ,$40 ,$24 ,567,$32 ,$7 ,1,$12 ,$56 ,$20 
954,12/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,Florida,Decaf,$40 ,$60 ,$20 ,$100 ,$65 ,403,$80 ,$24 ,1,$23 ,$145 ,$57 
